datetime,C_02.5cm,C_10cm,C_20cm,C_35cm,river_ft
11/14/2024 6:59,6.981,8.477,10.333,11.707,6.72
11/14/2024 7:14,6.918,8.477,10.333,11.707,6.72
11/14/2024 7:29,6.918,8.477,10.333,11.707,6.72
11/14/2024 7:44,6.855,8.414,10.333,11.707,6.72
11/14/2024 7:59,6.855,8.414,10.27,11.707,6.72
11/14/2024 8:14,6.855,8.351,10.27,11.707,6.72
11/14/2024 8:29,6.793,8.351,10.27,11.707,6.72
11/14/2024 8:44,6.793,8.351,10.27,11.707,6.72
11/14/2024 8:59,6.793,8.288,10.207,11.707,6.72
11/14/2024 9:14,6.793,8.288,10.207,11.707,6.72
11/14/2024 9:29,6.73,8.288,10.207,11.645,6.72
11/14/2024 9:44,6.73,8.288,10.207,11.645,6.72
11/14/2024 9:59,6.73,8.226,10.144,11.645,6.72
11/14/2024 10:14,6.73,8.226,10.144,11.645,6.72
11/14/2024 10:29,6.73,8.226,10.144,11.645,6.72
11/14/2024 10:44,6.73,8.226,10.144,11.645,6.72
11/14/2024 10:59,6.667,8.226,10.144,11.645,6.72
11/14/2024 11:14,6.667,8.226,10.081,11.645,6.71
11/14/2024 11:29,6.667,8.163,10.081,11.645,6.71
11/14/2024 11:44,6.667,8.163,10.081,11.645,6.71
11/14/2024 11:59,6.667,8.163,10.081,11.645,6.71
11/14/2024 12:14,6.667,8.163,10.081,11.582,6.72
11/14/2024 12:29,6.667,8.163,10.081,11.582,6.71
11/14/2024 12:44,6.667,8.1,10.019,11.582,6.72
11/14/2024 12:59,6.604,8.1,10.019,11.582,6.71
11/14/2024 13:14,6.604,8.1,10.019,11.582,6.71
11/14/2024 13:29,6.604,8.1,10.019,11.582,6.71
11/14/2024 13:44,6.604,8.1,10.019,11.582,6.71
11/14/2024 13:59,6.604,8.1,10.019,11.582,6.71
11/14/2024 14:14,6.542,8.038,9.956,11.582,6.71
11/14/2024 14:29,6.542,8.038,9.956,11.582,6.71
11/14/2024 14:44,6.542,8.038,9.956,11.582,6.71
11/14/2024 14:59,6.542,8.038,9.956,11.519,6.71
11/14/2024 15:14,6.542,8.038,9.956,11.519,6.71
11/14/2024 15:29,6.604,8.038,9.956,11.519,6.71
11/14/2024 15:44,6.667,8.038,9.956,11.519,6.71
11/14/2024 15:59,6.73,8.038,9.893,11.519,6.71
11/14/2024 16:14,6.855,8.038,9.893,11.519,6.71
11/14/2024 16:29,6.981,8.1,9.893,11.519,6.71
11/14/2024 16:44,7.169,8.163,9.893,11.519,6.71
11/14/2024 16:59,7.295,8.163,9.893,11.519,6.71
11/14/2024 17:14,7.483,8.226,9.956,11.519,6.71
11/14/2024 17:29,7.671,8.351,9.956,11.519,6.71
11/14/2024 17:44,7.796,8.414,9.956,11.519,6.71
11/14/2024 17:59,7.985,8.477,9.956,11.519,6.7
11/14/2024 18:14,8.173,8.602,10.019,11.519,6.7
11/14/2024 18:29,8.361,8.665,10.019,11.519,6.7
11/14/2024 18:44,8.486,8.79,10.019,11.519,6.7
11/14/2024 18:59,8.675,8.853,10.081,11.519,6.71
11/14/2024 19:14,8.863,8.978,10.081,11.519,6.7
11/14/2024 19:29,8.988,9.041,10.144,11.519,6.7
11/14/2024 19:44,9.114,9.166,10.144,11.519,6.7
11/14/2024 19:59,9.176,9.229,10.207,11.519,6.69
11/14/2024 20:14,9.302,9.354,10.207,11.519,6.7
11/14/2024 20:29,9.365,9.417,10.27,11.519,6.69
11/14/2024 20:44,9.427,9.48,10.27,11.519,6.7
11/14/2024 20:59,9.49,9.542,10.333,11.519,6.7
11/14/2024 21:14,9.49,9.605,10.395,11.519,6.69
11/14/2024 21:29,9.49,9.668,10.395,11.519,6.69
11/14/2024 21:44,9.49,9.73,10.458,11.519,6.69
11/14/2024 21:59,9.49,9.73,10.458,11.582,6.69
11/14/2024 22:14,9.427,9.793,10.521,11.582,6.68
11/14/2024 22:29,9.302,9.793,10.521,11.582,6.69
11/14/2024 22:44,9.176,9.793,10.584,11.582,6.68
11/14/2024 22:59,8.988,9.73,10.584,11.582,6.68
11/14/2024 23:14,8.8,9.73,10.584,11.582,6.68
11/14/2024 23:29,8.675,9.668,10.646,11.582,6.68
11/14/2024 23:44,8.486,9.605,10.646,11.582,6.68
11/14/2024 23:59,8.361,9.542,10.646,11.582,6.69
11/15/2024 0:14,8.236,9.48,10.646,11.645,6.68
11/15/2024 0:29,8.173,9.417,10.646,11.645,6.68
11/15/2024 0:44,8.047,9.354,10.646,11.645,6.68
11/15/2024 0:59,7.985,9.292,10.646,11.645,6.68
11/15/2024 1:14,7.859,9.229,10.646,11.645,6.68
11/15/2024 1:29,7.796,9.166,10.646,11.645,6.68
11/15/2024 1:44,7.734,9.166,10.584,11.645,6.69
11/15/2024 1:59,7.671,9.103,10.584,11.645,6.68
11/15/2024 2:14,7.608,9.041,10.584,11.707,6.69
11/15/2024 2:29,7.545,8.978,10.584,11.707,6.69
11/15/2024 2:44,7.483,8.915,10.521,11.707,6.69
11/15/2024 2:59,7.42,8.915,10.521,11.707,6.68
11/15/2024 3:14,7.357,8.853,10.521,11.707,6.69
11/15/2024 3:29,7.295,8.79,10.521,11.707,6.69
11/15/2024 3:44,7.295,8.79,10.458,11.707,6.69
11/15/2024 3:59,7.232,8.727,10.458,11.707,6.69
11/15/2024 4:14,7.169,8.727,10.458,11.707,6.69
11/15/2024 4:29,7.106,8.665,10.395,11.707,6.69
11/15/2024 4:44,7.106,8.665,10.395,11.645,6.69
11/15/2024 4:59,7.044,8.602,10.395,11.707,6.69
11/15/2024 5:14,7.044,8.539,10.333,11.645,6.69
11/15/2024 5:29,6.981,8.539,10.333,11.645,6.69
11/15/2024 5:44,6.981,8.539,10.333,11.645,6.69
11/15/2024 5:59,6.918,8.477,10.333,11.645,6.69
11/15/2024 6:14,6.918,8.477,10.27,11.645,6.68
11/15/2024 6:29,6.918,8.414,10.27,11.645,6.69
11/15/2024 6:44,6.855,8.414,10.27,11.645,6.68
11/15/2024 6:59,6.855,8.414,10.27,11.645,6.69
11/15/2024 7:14,6.855,8.351,10.207,11.645,6.69
11/15/2024 7:29,6.855,8.351,10.207,11.645,6.69
11/15/2024 7:44,6.793,8.351,10.207,11.645,6.68
11/15/2024 7:59,6.793,8.288,10.207,11.645,6.69
11/15/2024 8:14,6.793,8.288,10.207,11.645,6.68
11/15/2024 8:29,6.793,8.288,10.144,11.582,6.68
11/15/2024 8:44,6.793,8.288,10.144,11.582,6.7
11/15/2024 8:59,6.73,8.288,10.144,11.582,6.69
11/15/2024 9:14,6.73,8.226,10.144,11.582,6.69
11/15/2024 9:29,6.73,8.226,10.144,11.582,6.68
11/15/2024 9:44,6.73,8.226,10.144,11.582,6.69
11/15/2024 9:59,6.73,8.226,10.081,11.582,6.69
11/15/2024 10:14,6.73,8.226,10.081,11.582,6.69
11/15/2024 10:29,6.667,8.226,10.081,11.582,6.69
11/15/2024 10:44,6.667,8.163,10.081,11.582,6.69
11/15/2024 10:59,6.667,8.163,10.081,11.582,6.69
11/15/2024 11:14,6.667,8.163,10.081,11.582,6.69
11/15/2024 11:29,6.667,8.163,10.081,11.582,6.69
11/15/2024 11:44,6.667,8.163,10.081,11.582,6.68
11/15/2024 11:59,6.667,8.163,10.019,11.582,6.68
11/15/2024 12:14,6.667,8.163,10.019,11.519,6.68
11/15/2024 12:29,6.667,8.163,10.019,11.519,6.68
11/15/2024 12:44,6.667,8.1,10.019,11.519,6.68
11/15/2024 12:59,6.604,8.1,10.019,11.519,6.68
11/15/2024 13:14,6.604,8.1,10.019,11.519,6.68
11/15/2024 13:29,6.604,8.1,10.019,11.519,6.68
11/15/2024 13:44,6.604,8.1,10.019,11.519,6.68
11/15/2024 13:59,6.604,8.1,10.019,11.519,6.68
11/15/2024 14:14,6.542,8.1,10.019,11.519,6.68
11/15/2024 14:29,6.542,8.1,10.019,11.519,6.68
11/15/2024 14:44,6.542,8.038,9.956,11.519,6.68
11/15/2024 14:59,6.542,8.038,9.956,11.519,6.68
11/15/2024 15:14,6.542,8.038,9.956,11.519,6.68
11/15/2024 15:29,6.542,8.038,9.956,11.519,6.68
11/15/2024 15:44,6.604,8.038,9.956,11.519,6.68
11/15/2024 15:59,6.667,8.038,9.956,11.519,6.67
11/15/2024 16:14,6.793,8.1,9.956,11.519,6.68
11/15/2024 16:29,6.918,8.1,9.956,11.519,6.67
11/15/2024 16:44,7.044,8.163,9.956,11.519,6.68
11/15/2024 16:59,7.232,8.163,9.956,11.519,6.67
11/15/2024 17:14,7.357,8.226,9.956,11.519,6.67
11/15/2024 17:29,7.545,8.351,9.956,11.519,6.68
11/15/2024 17:44,7.734,8.414,10.019,11.519,6.68
11/15/2024 17:59,7.922,8.477,10.019,11.519,6.67
11/15/2024 18:14,8.11,8.602,10.019,11.519,6.67
11/15/2024 18:29,8.298,8.665,10.019,11.519,6.67
11/15/2024 18:44,8.486,8.79,10.081,11.519,6.68
11/15/2024 18:59,8.675,8.853,10.081,11.519,6.7
11/15/2024 19:14,8.8,8.978,10.144,11.519,6.69
11/15/2024 19:29,8.863,9.041,10.144,11.519,6.7
11/15/2024 19:44,8.863,9.166,10.207,11.519,6.7
11/15/2024 19:59,8.988,9.229,10.207,11.519,6.69
11/15/2024 20:14,9.114,9.292,10.27,11.519,6.69
11/15/2024 20:29,9.176,9.354,10.27,11.519,6.7
11/15/2024 20:44,9.176,9.417,10.333,11.519,6.7
11/15/2024 20:59,9.239,9.48,10.333,11.519,6.71
11/15/2024 21:14,9.302,9.542,10.395,11.519,6.71
11/15/2024 21:29,9.239,9.542,10.395,11.519,6.74
11/15/2024 21:44,9.176,9.605,10.458,11.519,6.71
11/15/2024 21:59,9.114,9.605,10.458,11.519,6.74
11/15/2024 22:14,9.051,9.605,10.458,11.519,6.74
11/15/2024 22:29,8.988,9.605,10.521,11.519,6.73
11/15/2024 22:44,8.8,9.605,10.521,11.519,6.72
11/15/2024 22:59,8.675,9.542,10.521,11.582,6.73
11/15/2024 23:14,8.486,9.542,10.521,11.582,6.71
11/15/2024 23:29,8.361,9.48,10.584,11.582,6.73
11/15/2024 23:44,8.236,9.417,10.584,11.582,6.72
11/15/2024 23:59,8.11,9.354,10.584,11.582,6.73
11/16/2024 0:14,8.047,9.292,10.584,11.582,6.71
11/16/2024 0:29,7.922,9.229,10.584,11.582,6.72
11/16/2024 0:44,7.796,9.166,10.521,11.582,6.71
11/16/2024 0:59,7.734,9.103,10.521,11.582,6.7
11/16/2024 1:14,7.671,9.041,10.521,11.582,6.7
11/16/2024 1:29,7.608,9.041,10.521,11.582,6.69
11/16/2024 1:44,7.545,8.978,10.521,11.582,6.69
11/16/2024 1:59,7.483,8.915,10.458,11.582,6.68
11/16/2024 2:14,7.42,8.853,10.458,11.582,6.68
11/16/2024 2:29,7.42,8.853,10.458,11.582,6.68
11/16/2024 2:44,7.295,8.79,10.458,11.582,6.67
11/16/2024 2:59,7.295,8.727,10.395,11.582,6.67
11/16/2024 3:14,7.232,8.727,10.395,11.582,6.66
11/16/2024 3:29,7.169,8.665,10.395,11.582,6.65
11/16/2024 3:44,7.169,8.665,10.333,11.582,6.66
11/16/2024 3:59,7.106,8.602,10.333,11.582,6.65
11/16/2024 4:14,7.044,8.539,10.333,11.582,6.66
11/16/2024 4:29,7.044,8.539,10.27,11.582,6.65
11/16/2024 4:44,7.044,8.477,10.27,11.582,6.65
11/16/2024 4:59,6.981,8.477,10.27,11.582,6.65
11/16/2024 5:14,6.981,8.477,10.207,11.582,6.66
11/16/2024 5:29,6.918,8.414,10.207,11.582,6.65
11/16/2024 5:44,6.918,8.414,10.207,11.582,6.65
11/16/2024 5:59,6.918,8.351,10.207,11.582,6.65
11/16/2024 6:14,6.855,8.351,10.144,11.519,6.65
11/16/2024 6:29,6.855,8.351,10.144,11.519,6.65
11/16/2024 6:44,6.793,8.288,10.144,11.519,6.65
11/16/2024 6:59,6.793,8.288,10.144,11.519,6.66
11/16/2024 7:14,6.793,8.288,10.081,11.519,6.66
11/16/2024 7:29,6.793,8.226,10.081,11.519,6.66
11/16/2024 7:44,6.793,8.226,10.081,11.519,6.66
11/16/2024 7:59,6.793,8.226,10.081,11.519,6.66
11/16/2024 8:14,6.793,8.226,10.081,11.519,6.66
11/16/2024 8:29,6.793,8.226,10.019,11.519,6.66
11/16/2024 8:44,6.793,8.163,10.019,11.457,6.66
11/16/2024 8:59,6.793,8.163,10.019,11.457,6.65
11/16/2024 9:14,6.793,8.163,10.019,11.457,6.66
11/16/2024 9:29,6.793,8.163,10.019,11.457,6.66
11/16/2024 9:44,6.855,8.163,10.019,11.457,6.66
11/16/2024 9:59,6.855,8.163,9.956,11.457,6.66
11/16/2024 10:14,6.855,8.163,9.956,11.457,6.66
11/16/2024 10:29,6.855,8.163,9.956,11.457,6.65
11/16/2024 10:44,6.793,8.163,9.956,11.457,6.66
11/16/2024 10:59,6.793,8.163,9.956,11.457,6.66
11/16/2024 11:14,6.793,8.163,9.956,11.457,6.66
11/16/2024 11:29,6.793,8.163,9.956,11.457,6.66
11/16/2024 11:44,6.793,8.163,9.956,11.394,6.67
11/16/2024 11:59,6.73,8.163,9.956,11.457,6.67
11/16/2024 12:14,6.73,8.163,9.956,11.394,6.67
11/16/2024 12:29,6.73,8.163,9.956,11.394,6.66
11/16/2024 12:44,6.73,8.1,9.956,11.394,6.66
11/16/2024 12:59,6.667,8.1,9.956,11.394,6.66
11/16/2024 13:14,6.667,8.1,9.956,11.394,6.66
11/16/2024 13:29,6.667,8.1,9.893,11.394,6.66
11/16/2024 13:44,6.667,8.1,9.893,11.394,6.65
11/16/2024 13:59,6.604,8.1,9.893,11.394,6.66
11/16/2024 14:14,6.604,8.1,9.893,11.394,6.66
11/16/2024 14:29,6.604,8.038,9.893,11.394,6.66
11/16/2024 14:44,6.542,8.038,9.893,11.394,6.66
11/16/2024 14:59,6.542,8.038,9.893,11.394,6.65
11/16/2024 15:14,6.542,8.038,9.893,11.394,6.66
11/16/2024 15:29,6.604,8.038,9.893,11.394,6.65
11/16/2024 15:44,6.604,7.975,9.893,11.394,6.66
11/16/2024 15:59,6.73,8.038,9.83,11.394,6.66
11/16/2024 16:14,6.855,8.038,9.83,11.394,6.66
11/16/2024 16:29,6.981,8.038,9.83,11.394,6.65
11/16/2024 16:44,7.106,8.1,9.83,11.394,6.66
11/16/2024 16:59,7.295,8.163,9.83,11.394,6.65
11/16/2024 17:14,7.42,8.226,9.83,11.332,6.65
11/16/2024 17:29,7.608,8.288,9.83,11.332,6.65
11/16/2024 17:44,7.796,8.351,9.893,11.332,6.64
11/16/2024 17:59,7.985,8.477,9.893,11.332,6.65
11/16/2024 18:14,8.173,8.539,9.893,11.332,6.65
11/16/2024 18:29,8.361,8.602,9.893,11.332,6.64
11/16/2024 18:44,8.486,8.727,9.956,11.332,6.63
11/16/2024 18:59,8.612,8.853,9.956,11.332,6.64
11/16/2024 19:14,8.737,8.915,9.956,11.332,6.63
11/16/2024 19:29,8.8,8.978,10.019,11.332,6.64
11/16/2024 19:44,8.737,9.041,10.019,11.332,6.64
11/16/2024 19:59,8.8,9.103,10.081,11.332,6.64
11/16/2024 20:14,8.926,9.166,10.081,11.332,6.64
11/16/2024 20:29,9.051,9.229,10.144,11.332,6.64
11/16/2024 20:44,9.176,9.292,10.144,11.332,6.65
11/16/2024 20:59,9.302,9.354,10.207,11.332,6.64
11/16/2024 21:14,9.365,9.417,10.207,11.332,6.64
11/16/2024 21:29,9.427,9.48,10.27,11.332,6.63
11/16/2024 21:44,9.427,9.542,10.27,11.332,6.64
11/16/2024 21:59,9.302,9.605,10.333,11.332,6.63
11/16/2024 22:14,9.176,9.605,10.333,11.332,6.64
11/16/2024 22:29,9.051,9.605,10.395,11.394,6.65
11/16/2024 22:44,8.988,9.605,10.395,11.394,6.64
11/16/2024 22:59,8.863,9.605,10.395,11.394,6.64
11/16/2024 23:14,8.737,9.542,10.458,11.394,6.64
11/16/2024 23:29,8.612,9.542,10.458,11.394,6.63
11/16/2024 23:44,8.549,9.48,10.458,11.394,6.63
11/16/2024 23:59,8.424,9.417,10.458,11.394,6.65
11/17/2024 0:14,8.298,9.354,10.458,11.394,6.63
11/17/2024 0:29,8.236,9.354,10.458,11.394,6.64
11/17/2024 0:44,8.11,9.292,10.458,11.457,6.63
11/17/2024 0:59,8.047,9.229,10.458,11.457,6.64
11/17/2024 1:14,7.922,9.166,10.458,11.457,6.63
11/17/2024 1:29,7.859,9.103,10.458,11.457,6.63
11/17/2024 1:44,7.796,9.103,10.458,11.457,6.63
11/17/2024 1:59,7.734,9.041,10.458,11.457,6.63
11/17/2024 2:14,7.671,8.978,10.395,11.457,6.62
11/17/2024 2:29,7.671,8.978,10.395,11.457,6.63
11/17/2024 2:44,7.608,8.915,10.395,11.457,6.63
11/17/2024 2:59,7.545,8.915,10.395,11.457,6.63
11/17/2024 3:14,7.545,8.853,10.395,11.457,6.64
11/17/2024 3:29,7.483,8.79,10.333,11.457,6.63
11/17/2024 3:44,7.483,8.79,10.333,11.457,6.64
11/17/2024 3:59,7.42,8.79,10.333,11.457,6.63
11/17/2024 4:14,7.357,8.727,10.333,11.457,6.63
11/17/2024 4:29,7.295,8.727,10.27,11.457,6.63
11/17/2024 4:44,7.295,8.665,10.27,11.457,6.63
11/17/2024 4:59,7.232,8.665,10.27,11.457,6.63
11/17/2024 5:14,7.169,8.602,10.27,11.457,6.63
11/17/2024 5:29,7.106,8.539,10.207,11.457,6.63
11/17/2024 5:44,7.106,8.539,10.207,11.457,6.64
11/17/2024 5:59,7.044,8.477,10.207,11.457,6.64
11/17/2024 6:14,7.044,8.477,10.144,11.457,6.63
11/17/2024 6:29,6.981,8.414,10.144,11.457,6.63
11/17/2024 6:44,6.981,8.414,10.144,11.457,6.63
11/17/2024 6:59,6.918,8.414,10.144,11.394,6.63
11/17/2024 7:14,6.918,8.351,10.144,11.394,6.63
11/17/2024 7:29,6.855,8.351,10.081,11.394,6.62
11/17/2024 7:44,6.855,8.351,10.081,11.394,6.62
11/17/2024 7:59,6.793,8.288,10.081,11.394,6.63
11/17/2024 8:14,6.793,8.288,10.081,11.394,6.62
11/17/2024 8:29,6.73,8.226,10.019,11.394,6.62
11/17/2024 8:44,6.73,8.226,10.019,11.394,6.63
11/17/2024 8:59,6.73,8.226,10.019,11.394,6.63
11/17/2024 9:14,6.667,8.163,10.019,11.394,6.63
11/17/2024 9:29,6.667,8.163,10.019,11.394,6.63
11/17/2024 9:44,6.604,8.163,10.019,11.394,6.63
11/17/2024 9:59,6.604,8.1,9.956,11.394,6.63
11/17/2024 10:14,6.604,8.1,9.956,11.394,6.63
11/17/2024 10:29,6.604,8.1,9.956,11.394,6.62
11/17/2024 10:44,6.542,8.1,9.956,11.332,6.62
11/17/2024 10:59,6.542,8.038,9.956,11.332,6.63
11/17/2024 11:14,6.479,8.038,9.956,11.332,6.62
11/17/2024 11:29,6.479,8.038,9.893,11.332,6.63
11/17/2024 11:44,6.479,7.975,9.893,11.332,6.63
11/17/2024 11:59,6.416,7.975,9.893,11.332,6.62
11/17/2024 12:14,6.416,7.975,9.893,11.332,6.62
11/17/2024 12:29,6.416,7.975,9.893,11.332,6.63
11/17/2024 12:44,6.353,7.912,9.83,11.332,6.62
11/17/2024 12:59,6.353,7.912,9.83,11.332,6.62
11/17/2024 13:14,6.291,7.912,9.83,11.332,6.62
11/17/2024 13:29,6.291,7.85,9.83,11.332,6.62
11/17/2024 13:44,6.228,7.85,9.83,11.332,6.61
11/17/2024 13:59,6.228,7.85,9.83,11.332,6.62
11/17/2024 14:14,6.228,7.787,9.767,11.332,6.62
11/17/2024 14:29,6.165,7.787,9.767,11.332,6.61
11/17/2024 14:44,6.165,7.787,9.767,11.269,6.61
11/17/2024 14:59,6.102,7.724,9.705,11.269,6.61
11/17/2024 15:14,6.102,7.724,9.705,11.269,6.61
11/17/2024 15:29,6.165,7.724,9.705,11.269,6.61
11/17/2024 15:44,6.228,7.724,9.705,11.269,6.61
11/17/2024 15:59,6.291,7.724,9.705,11.269,6.61
11/17/2024 16:14,6.416,7.724,9.705,11.269,6.61
11/17/2024 16:29,6.542,7.724,9.705,11.269,6.6
11/17/2024 16:44,6.667,7.787,9.642,11.269,6.6
11/17/2024 16:59,6.855,7.85,9.705,11.269,6.6
11/17/2024 17:14,6.981,7.912,9.705,11.269,6.6
11/17/2024 17:29,7.169,7.975,9.705,11.269,6.6
11/17/2024 17:44,7.357,8.038,9.705,11.206,6.61
11/17/2024 17:59,7.545,8.1,9.705,11.269,6.6
11/17/2024 18:14,7.671,8.226,9.705,11.206,6.6
11/17/2024 18:29,7.859,8.288,9.705,11.206,6.6
11/17/2024 18:44,8.047,8.414,9.767,11.206,6.6
11/17/2024 18:59,8.173,8.477,9.767,11.206,6.6
11/17/2024 19:14,8.361,8.602,9.767,11.206,6.59
11/17/2024 19:29,8.486,8.665,9.83,11.206,6.59
11/17/2024 19:44,8.612,8.79,9.83,11.206,6.59
11/17/2024 19:59,8.737,8.853,9.893,11.206,6.59
11/17/2024 20:14,8.863,8.978,9.893,11.206,6.59
11/17/2024 20:29,8.988,9.041,9.956,11.206,6.59
11/17/2024 20:44,9.051,9.103,9.956,11.206,6.59
11/17/2024 20:59,9.114,9.166,10.019,11.206,6.59
11/17/2024 21:14,9.176,9.229,10.081,11.206,6.59
11/17/2024 21:29,9.176,9.292,10.081,11.206,6.59
11/17/2024 21:44,9.176,9.354,10.144,11.206,6.59
11/17/2024 21:59,9.114,9.417,10.144,11.269,6.59
11/17/2024 22:14,9.051,9.417,10.207,11.269,6.58
11/17/2024 22:29,8.926,9.417,10.207,11.269,6.59
11/17/2024 22:44,8.8,9.417,10.27,11.269,6.59
11/17/2024 22:59,8.549,9.417,10.27,11.269,6.58
11/17/2024 23:14,8.424,9.354,10.27,11.269,6.58
11/17/2024 23:29,8.236,9.292,10.27,11.269,6.59
11/17/2024 23:44,8.047,9.229,10.333,11.269,6.59
11/17/2024 23:59,7.922,9.166,10.333,11.269,6.59
11/18/2024 0:14,7.796,9.103,10.333,11.332,6.59
11/18/2024 0:29,7.671,9.041,10.333,11.332,6.59
11/18/2024 0:44,7.608,8.978,10.27,11.332,6.59
11/18/2024 0:59,7.483,8.915,10.27,11.332,6.59
11/18/2024 1:14,7.42,8.853,10.27,11.332,6.59
11/18/2024 1:29,7.295,8.79,10.27,11.332,6.6
11/18/2024 1:44,7.232,8.727,10.27,11.332,6.6
11/18/2024 1:59,7.169,8.665,10.207,11.332,6.6
11/18/2024 2:14,7.044,8.602,10.207,11.332,6.6
11/18/2024 2:29,6.981,8.539,10.207,11.332,6.6
11/18/2024 2:44,6.918,8.477,10.207,11.332,6.6
11/18/2024 2:59,6.855,8.477,10.144,11.332,6.6
11/18/2024 3:14,6.793,8.414,10.144,11.332,6.61
11/18/2024 3:29,6.73,8.351,10.144,11.332,6.6
11/18/2024 3:44,6.667,8.288,10.081,11.332,6.61
11/18/2024 3:59,6.667,8.288,10.081,11.332,6.6
11/18/2024 4:14,6.604,8.226,10.081,11.332,6.6
11/18/2024 4:29,6.542,8.163,10.019,11.332,6.61
11/18/2024 4:44,6.479,8.163,10.019,11.332,6.61
11/18/2024 4:59,6.416,8.1,10.019,11.332,6.61
11/18/2024 5:14,6.416,8.1,9.956,11.332,6.61
11/18/2024 5:29,6.353,8.038,9.956,11.332,6.61
11/18/2024 5:44,6.291,7.975,9.956,11.269,6.61
11/18/2024 5:59,6.291,7.975,9.893,11.269,6.61
11/18/2024 6:14,6.228,7.912,9.893,11.269,6.61
11/18/2024 6:29,6.228,7.912,9.893,11.269,6.61
11/18/2024 6:44,6.165,7.85,9.83,11.269,6.62
11/18/2024 6:59,6.165,7.85,9.83,11.269,6.61
11/18/2024 7:14,6.102,7.787,9.83,11.269,6.61
11/18/2024 7:29,6.102,7.787,9.767,11.269,6.61
11/18/2024 7:44,6.04,7.724,9.767,11.269,6.61
11/18/2024 7:59,6.04,7.724,9.767,11.269,6.61
11/18/2024 8:14,5.977,7.724,9.767,11.269,6.61
11/18/2024 8:29,5.977,7.661,9.705,11.269,6.6
11/18/2024 8:44,5.977,7.661,9.705,11.206,6.6
11/18/2024 8:59,5.977,7.661,9.705,11.206,6.6
11/18/2024 9:14,5.977,7.599,9.705,11.206,6.6
11/18/2024 9:29,5.914,7.599,9.642,11.206,6.59
11/18/2024 9:44,5.914,7.599,9.642,11.206,6.6
11/18/2024 9:59,5.914,7.599,9.642,11.206,6.6
11/18/2024 10:14,5.914,7.536,9.642,11.206,6.6
11/18/2024 10:29,5.914,7.536,9.579,11.206,6.6
11/18/2024 10:44,5.851,7.536,9.579,11.206,6.6
11/18/2024 10:59,5.851,7.536,9.579,11.206,6.6
11/18/2024 11:14,5.851,7.473,9.579,11.144,6.6
11/18/2024 11:29,5.851,7.473,9.579,11.144,6.6
11/18/2024 11:44,5.851,7.473,9.516,11.144,6.6
11/18/2024 11:59,5.914,7.473,9.516,11.144,6.6
11/18/2024 12:14,5.977,7.473,9.516,11.144,6.6
11/18/2024 12:29,5.977,7.473,9.516,11.144,6.61
11/18/2024 12:44,6.04,7.473,9.516,11.144,6.6
11/18/2024 12:59,6.04,7.473,9.516,11.144,6.59
11/18/2024 13:14,6.04,7.536,9.516,11.144,6.6
11/18/2024 13:29,6.102,7.536,9.516,11.081,6.6
11/18/2024 13:44,6.165,7.536,9.453,11.081,6.6
11/18/2024 13:59,6.165,7.536,9.453,11.081,6.6
11/18/2024 14:14,6.165,7.536,9.453,11.081,6.59
11/18/2024 14:29,6.165,7.599,9.516,11.081,6.6
11/18/2024 14:44,6.228,7.599,9.453,11.081,6.59
11/18/2024 14:59,6.228,7.599,9.516,11.081,6.59
11/18/2024 15:14,6.228,7.599,9.516,11.081,6.6
11/18/2024 15:29,6.228,7.599,9.516,11.081,6.6
11/18/2024 15:44,6.291,7.599,9.516,11.081,6.6
11/18/2024 15:59,6.291,7.661,9.516,11.081,6.59
11/18/2024 16:14,6.353,7.661,9.516,11.081,6.6
11/18/2024 16:29,6.416,7.661,9.516,11.081,6.59
11/18/2024 16:44,6.604,7.724,9.516,11.081,6.6
11/18/2024 16:59,6.73,7.724,9.516,11.081,6.59
11/18/2024 17:14,6.918,7.787,9.516,11.081,6.59
11/18/2024 17:29,7.106,7.85,9.516,11.081,6.59
11/18/2024 17:44,7.295,7.912,9.516,11.081,6.59
11/18/2024 17:59,7.483,8.038,9.516,11.081,6.6
11/18/2024 18:14,7.671,8.1,9.579,11.081,6.6
11/18/2024 18:29,7.859,8.226,9.579,11.081,6.59
11/18/2024 18:44,8.047,8.288,9.579,11.081,6.6
11/18/2024 18:59,8.236,8.414,9.642,11.081,6.6
11/18/2024 19:14,8.424,8.539,9.642,11.081,6.6
11/18/2024 19:29,8.549,8.602,9.705,11.081,6.59
11/18/2024 19:44,8.675,8.727,9.705,11.081,6.59
11/18/2024 19:59,8.8,8.853,9.767,11.081,6.59
11/18/2024 20:14,8.926,8.915,9.767,11.081,6.59
11/18/2024 20:29,8.988,8.978,9.83,11.081,6.59
11/18/2024 20:44,9.114,9.103,9.893,11.081,6.58
11/18/2024 20:59,9.114,9.166,9.893,11.081,6.6
11/18/2024 21:14,9.114,9.229,9.956,11.081,6.59
11/18/2024 21:29,9.114,9.292,10.019,11.081,6.59
11/18/2024 21:44,9.114,9.292,10.019,11.081,6.59
11/18/2024 21:59,9.051,9.354,10.081,11.144,6.6
11/18/2024 22:14,8.988,9.354,10.081,11.144,6.59
11/18/2024 22:29,8.863,9.354,10.144,11.144,6.59
11/18/2024 22:44,8.675,9.354,10.144,11.144,6.59
11/18/2024 22:59,8.486,9.354,10.144,11.144,6.58
11/18/2024 23:14,8.298,9.292,10.207,11.144,6.58
